DATE,PERIODO,MES,TIPO,ENTIDAD,MONEDA,INGRESOS FINANCIEROS,INGRESOS SERVICIOS FINANCIEROS,INGRESO,RESULTADO NETO,NUM_ENTIDADES,HHI
200312,2003,Diciembre,Banca Multiple,Banco Interamericano de Finanzas,ME,92765.0,21010.0,113775.0,64653.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Interamericano de Finanzas,TOTAL,117777.0,29192.0,146969.0,4488.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Standard Chartered,MN,8939.0,158.0,9097.0,-13609.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Standard Chartered,ME,7425.0,3904.0,11329.0,17008.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Standard Chartered,TOTAL,16364.0,4062.0,20426.0,3399.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Sudamericano,MN,32504.0,12785.0,45289.0,-85024.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Sudamericano,ME,127314.0,27599.0,154913.0,90041.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Sudamericano,TOTAL,159818.0,40384.0,200202.0,5017.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Wiese Sudameris,MN,222087.0,74386.0,296473.0,-295788.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Wiese Sudameris,ME,599568.0,87806.0,687374.0,304533.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Banco Wiese Sudameris,TOTAL,821655.0,162192.0,983847.0,8745.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,BankBoston,MN,27252.0,2161.0,29413.0,-62661.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,BankBoston,ME,82597.0,8881.0,91478.0,76670.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,BankBoston,TOTAL,109849.0,11042.0,120891.0,14009.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,BNP Paribas Andes,MN,993.0,40.0,1033.0,-2597.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,BNP Paribas Andes,ME,1396.0,1826.0,3222.0,-375.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,BNP Paribas Andes,TOTAL,2389.0,1866.0,4255.0,-2972.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Citibank,MN,91414.0,30645.0,122059.0,-72305.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Citibank,ME,112333.0,15342.0,127675.0,105746.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Citibank,TOTAL,203747.0,45987.0,249734.0,33441.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Interbank,MN,239842.0,80489.0,320331.0,-99579.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Interbank,ME,215051.0,70176.0,285227.0,151750.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Interbank,TOTAL,454893.0,150665.0,605558.0,52171.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Mibanco,MN,131268.0,635.0,131903.0,4464.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Mibanco,ME,31289.0,757.0,32046.0,20680.0,15,1774.8802408016006
200312,2003,Diciembre,Banca Multiple,Mibanco,TOTAL,162557.0,1392.0,163949.0,25144.0,15,1774.8802408016006
200312,2003,Diciembre,Empresas Financieras,CMR,MN,195547.0,9673.0,205220.0,78932.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,CMR,ME,809.0,8.0,817.0,-15132.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,CMR,TOTAL,196356.0,9681.0,206037.0,63800.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Cordillera,MN,127980.0,33622.0,161602.0,40869.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Cordillera,ME,31.0,4262.0,4293.0,-19158.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Cordillera,TOTAL,128011.0,37884.0,165895.0,21711.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Solución Financiera de Crédito,MN,154893.0,4806.0,159699.0,26066.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Solución Financiera de Crédito,ME,582.0,19.0,601.0,366.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Solución Financiera de Crédito,TOTAL,155475.0,4825.0,160300.0,26432.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Volvo Finance,MN,4203.0,248.0,4451.0,96.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Volvo Finance,ME,5174.0,684.0,5858.0,-525.0,5,3236.4527262329734
200312,2003,Diciembre,Empresas Financieras,Volvo Finance,TOTAL,9377.0,932.0,10309.0,-429.0,5,3236.4527262329734
200312,2003,Diciembre,Cajas Municipales,CMAC Arequipa,MN,70578.935,976.878,71555.813,12396.396,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Arequipa,ME,25964.697,311.756,26276.453,13299.459,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Arequipa,TOTAL,96543.632,1288.634,97832.266,25695.855,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Chincha,MN,5014.547,396.924,5411.471,636.848,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Chincha,ME,102.553,26.63,129.183,-273.949,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Chincha,TOTAL,5117.1,423.554,5540.654,362.899,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Cusco,MN,26109.715,466.372,26576.087,4769.74,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Cusco,ME,12987.603,663.111,13650.714,7734.702,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Cusco,TOTAL,39097.318,1129.483,40226.801,12504.442,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Del Santa,MN,15928.345,432.43,16360.775,2392.227,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Del Santa,ME,2471.799,58.777,2530.576,-371.055,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Del Santa,TOTAL,18400.144,491.207,18891.351,2021.172,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Huancayo,MN,27009.587,124.011,27133.597999999998,3421.917,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Huancayo,ME,9285.713,29.22,9314.932999999999,4132.513,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Huancayo,TOTAL,36295.3,153.231,36448.531,7554.43,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Ica,MN,14704.2,246.918,14951.118,2935.749,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Ica,ME,4296.054,79.945,4375.999,1696.814,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Ica,TOTAL,19000.254,326.863,19327.117000000002,4632.563,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Maynas,MN,11184.24,249.676,11433.916,-2222.618,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Maynas,ME,6934.687,54.565,6989.2519999999995,4271.977,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Maynas,TOTAL,18118.927,304.241,18423.167999999998,2049.359,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Paita,MN,14015.565,131.294,14146.859,1566.726,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Paita,ME,3008.96,20.711,3029.671,267.658,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Paita,TOTAL,17024.525,152.005,17176.530000000002,1834.384,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Pisco,MN,4456.018,155.743,4611.761,297.218,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Pisco,ME,648.125,24.763,672.888,180.82,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Pisco,TOTAL,5104.143,180.506,5284.649,478.038,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Piura,MN,84941.436,251.746,85193.182,21957.433,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Piura,ME,16421.644,24.585,16446.229,-1308.705,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Piura,TOTAL,101363.08,276.331,101639.41100000001,20648.728,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Sullana,MN,40655.233,131.305,40786.538,9066.852,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Sullana,ME,4280.34,0.0,4280.34,-1170.316,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Sullana,TOTAL,44935.573,131.305,45066.878,7896.536,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Tacna,MN,17370.502,169.457,17539.959,1621.478,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Tacna,ME,7183.792,0.554,7184.3460000000005,3341.371,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Tacna,TOTAL,24554.294,170.011,24724.305,4962.849,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Trujillo,MN,51495.374,2978.279,54473.653000000006,3665.127,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Trujillo,ME,18242.649,778.809,19021.458000000002,13860.798,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,CMAC Trujillo,TOTAL,69738.023,3757.088,73495.111,17525.925,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,Caja Municipal de Crédito Popular Lima,MN,26862.506,1566.256,28428.762000000002,8589.385,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,Caja Municipal de Crédito Popular Lima,ME,3960.767,216.861,4177.628,-784.794,14,1158.8746399792064
200312,2003,Diciembre,Cajas Municipales,Caja Municipal de Crédito Popular Lima,TOTAL,30823.273,1783.117,32606.39,7804.591,14,1158.8746399792064
200312,2003,Diciembre,Cajas Rurales,CRAC Cajamarca,MN,1756.057,174.502,1930.559,-254.854,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cajamarca,ME,1066.141,97.516,1163.6570000000002,675.144,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cajamarca,TOTAL,2822.198,272.018,3094.216,420.29,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cajasur,MN,4768.848,92.485,4861.333,-2038.955,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cajasur,ME,6293.554,41.846,6335.4,2780.987,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cajasur,TOTAL,11062.402,134.331,11196.733,742.032,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Chavín,MN,1213.94,64.118,1278.058,-559.823,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Chavín,ME,1120.233,52.836,1173.069,891.562,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Chavín,TOTAL,2334.173,116.954,2451.127,331.739,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cruz de Chalpón,MN,2691.085,67.208,2758.293,-866.699,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cruz de Chalpón,ME,2506.394,47.305,2553.6989999999996,878.182,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Cruz de Chalpón,TOTAL,5197.479,114.513,5311.992,11.483,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Libertadores de Ayacucho,MN,2746.627,498.59,3245.217,-70.623,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Libertadores de Ayacucho,ME,1254.204,84.641,1338.845,-231.225,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Libertadores de Ayacucho,TOTAL,4000.831,583.231,4584.062,-301.848,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Los Andes,MN,1274.823,350.038,1624.861,-466.836,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Los Andes,ME,754.223,28.885,783.108,788.164,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Los Andes,TOTAL,2029.046,378.923,2407.969,321.328,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Nor Perú,MN,9374.12,431.221,9805.341,206.585,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Nor Perú,ME,5385.994,61.704,5447.697999999999,1814.82,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Nor Perú,TOTAL,14760.114,492.925,15253.038999999999,2021.405,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Profinanzas,MN,3545.121,46.271,3591.3920000000003,-121.933,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Profinanzas,ME,1475.683,76.118,1551.801,334.155,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Profinanzas,TOTAL,5020.804,122.389,5143.193,212.222,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Prymera,MN,2559.434,99.46,2658.8940000000002,674.432,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Prymera,ME,621.241,53.628,674.869,-449.805,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Prymera,TOTAL,3180.675,153.088,3333.7630000000004,224.627,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Quillabamba,MN,4093.632,299.128,4392.76,-409.339,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Quillabamba,ME,1201.084,220.688,1421.772,465.334,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Quillabamba,TOTAL,5294.716,519.816,5814.532,55.995,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC San Martín,MN,15259.118,1138.049,16397.167,-118.876,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC San Martín,ME,4026.276,123.507,4149.782999999999,216.984,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC San Martín,TOTAL,19285.394,1261.556,20546.95,98.108,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Señor de Luren,MN,7620.376,53.681,7674.057,-943.817,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Señor de Luren,ME,4212.668,15.586,4228.254,1694.526,12,1283.5633114820032
200312,2003,Diciembre,Cajas Rurales,CRAC Señor de Luren,TOTAL,11833.044,69.267,11902.311,750.709,12,1283.5633114820032
200312,2003,Diciembre,Empresas Crediticias,Alternativa,MN,1491.753,3.76,1495.513,251.785,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Alternativa,ME,1.197,0.0,1.197,-73.998,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Alternativa,TOTAL,1492.95,3.76,1496.71,177.787,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Camco Piura,MN,520.606,1.284,521.89,-157.876,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Camco Piura,ME,189.115,0.0,189.115,185.255,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Camco Piura,TOTAL,709.721,1.284,711.005,27.379,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Confianza,MN,6681.524,14.082,6695.606000000001,786.186,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Confianza,ME,2276.096,1.561,2277.657,330.317,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Confianza,TOTAL,8957.62,15.643,8973.263,1116.503,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Arequipa,MN,7094.123,15.895,7110.018,897.867,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Arequipa,ME,1309.387,3.383,1312.77,505.211,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Arequipa,TOTAL,8403.51,19.278,8422.788,1403.078,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Cusco,MN,2068.695,11.398,2080.0930000000003,355.435,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Cusco,ME,0.0,0.0,0.0,0.0,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Cusco,TOTAL,2068.695,11.398,2080.0930000000003,355.435,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Tacna,MN,3815.53,7.892,3823.422,-420.497,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Tacna,ME,1450.86,25.347,1476.2069999999999,1459.827,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Tacna,TOTAL,5266.39,33.239,5299.629,1039.33,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Trujillo,MN,2709.961,11.382,2721.343,23.451,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Trujillo,ME,0.0,0.0,0.0,0.0,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Crear Trujillo,TOTAL,2709.961,11.382,2721.343,23.451,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Credivisión,MN,1949.449,214.49,2163.9390000000003,552.162,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Credivisión,ME,196.066,19.062,215.12800000000001,28.797,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Credivisión,TOTAL,2145.515,233.552,2379.067,580.959,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Edyficar,MN,27029.586,64.048,27093.634,2929.599,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Edyficar,ME,7477.22,0.0,7477.22,1072.908,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Edyficar,TOTAL,34506.806,64.185,34570.990999999995,4002.507,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Nueva Visión,MN,2522.776,12.195,2534.971,-187.441,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Nueva Visión,ME,820.592,2.101,822.693,738.491,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Nueva Visión,TOTAL,3343.368,14.296,3357.6639999999998,551.05,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Proempresa,MN,8155.375,253.015,8408.39,344.32,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Proempresa,ME,2963.787,38.907,3002.694,-34.93,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Proempresa,TOTAL,11119.162,291.922,11411.084,309.39,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Pro Negocios,MN,2497.846,81.301,2579.147,280.115,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Pro Negocios,ME,7.259,2.926,10.185,-63.501,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Pro Negocios,TOTAL,2505.105,84.227,2589.332,216.614,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Raíz,MN,2479.443,0.569,2480.012,-6281.046,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Raíz,ME,7352.876,0.0,7352.876,-3232.864,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Raíz,TOTAL,9832.319,0.569,9832.887999999999,-9513.91,14,1805.214169927645
200312,2003,Diciembre,Empresas Crediticias,Solidaridad,TOTAL,1409.468,118.478,1527.9460000000001,200.113,14,1805.214169927645
200402,2004,Febrero,Cajas Rurales,CRAC Quillabamba,MN,960.695,58.727,1019.422,4.819,13,1263.6702579761964
200402,2004,Febrero,Cajas Rurales,CRAC Quillabamba,ME,263.491,23.386,286.877,15.235,13,1263.6702579761964
200402,2004,Febrero,Cajas Rurales,CRAC Quillabamba,TOTAL,1224.186,82.113,1306.299,20.054,13,1263.6702579761964
200405,2004,Mayo,Banca Multiple,MN,100.0,890622.0,303709.0,1194331.0,-689281.0,14,1786.3139241295983
200405,2004,Mayo,Banca Multiple,ME,200.0,1142274.0,282078.0,1424352.0,979763.0,14,1786.3139241295983
200410,2004,Octubre,Empresas Financieras,MN,100.0,337561.0,52843.0,390404.0,119827.0,4,4403.4611108267145
200410,2004,Octubre,Empresas Financieras,ME,200.0,3239.0,3688.0,6927.0,-41853.0,4,4403.4611108267145
200412,2004,Diciembre,Banca Multiple,Banco Continental,MN,327245.0,148778.0,476023.0,-218632.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco Continental,ME,535296.0,121455.0,656751.0,452037.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco Continental,TOTAL,862541.0,270233.0,1132774.0,233405.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco de Comercio,MN,10070.0,1606.0,11676.0,-1288.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco de Comercio,ME,5556.0,749.0,6305.0,4268.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco de Comercio,TOTAL,15626.0,2355.0,17981.0,2980.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco de Crédito del Perú,MN,597761.0,300139.0,897900.0,-757635.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco de Crédito del Perú,ME,847545.0,318736.0,1166281.0,1076895.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco de Crédito del Perú,TOTAL,1445306.0,618875.0,2064181.0,319260.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco del Trabajo,MN,330203.0,24360.0,354563.0,28177.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco del Trabajo,ME,12162.0,636.0,12798.0,7784.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco del Trabajo,TOTAL,342365.0,24996.0,367361.0,35961.0,14,1786.3139241295983
200412,2004,Diciembre,Banca Multiple,Banco Financiero,MN,61871.0,8995.0,70866.0,-47288.0,14,1786.3139241295983
